Price,Area,Bedrooms,Bathrooms,Property_Type,Furnishing,Latitude,Longitude,Locality,Nearest_Hospital_km,Nearest_School_km,Nearest_Metro_km,Nearest_Bus_Stop_km,Nearest_Park_km,Nearest_Mall_km,Crime_Rate,Population_Density,Literacy_Rate,Household_Count,AQI,PM2.5,PM10,Price_Per_Sqft,Price_Per_Sqft_Outlier,Price_Tier,Is_Well_Connected,Amenity_Access_Score,Price_vs_Locality_Median_Pct,Price_Outlier,price_per_sqft,price_per_bhk,price_per_bathroom,area_per_bhk,bhk_bathroom_ratio,log_price,log_area,distance_to_city_center,distance_to_major_transit,distance_to_railway,distance_to_metro_station,locality_median_price,locality_mean_price,locality_listing_count,locality_price_std,locality_median_area,area_x_distance,nearest_upcoming_infra_km,infra_completion_status,months_since_milestone,nearest_infra_name,predicted_price,fair_price_score,fair_price_label,price_difference,price_difference_pct,affordability_index,investment_score
23000000,1150,2,2,Apartment,Unfurnished,19.11593819,72.85823059,Andheri,3.556064273972711,0.1398574906619704,4.087983253692262,1.2397730590918346,2.181113413517234,5.308436827314314,162.5668449197861,20068.96252514129,90.41042223895084,2100000.0,143.54232831619476,66.44375732328469,101.75988456650416,20000.0,False,Luxury,0,41.0,-20.0,False,20000.0,11500000.0,11500000.0,575.0,1.0,16.951004817371683,7.048386408721883,19.730887594703525,1.2716862932195632,5.307606362097282,0.2721946555986391,22500000.0,30097510.591639873,311,25834974.450982578,945.0,22690.520733909052,4.17,Completed,29.6,Mumbai Metro Line 7 (Dahisar E-Andheri E),24746151.415744126,107.6,Below Market,1746151.4157441258,7.6,9.4,53.3
3600000,690,1,1,Apartment,Semi-Furnished,18.9814415,73.10292053,Karanjade,2.505369140786938,1.221069608608141,6.810633752821556,0.1010690105825761,4.857739945928132,2.6926234282401658,215.3846153846154,1751.3893307387266,82.42644085321375,520000.0,131.3299401562154,57.61948806967314,93.2587787193311,5217.391304347826,False,Budget,1,47.3,0.0,False,5217.391304347826,3600000.0,3600000.0,690.0,1.0,15.096444681204078,6.53813982376767,28.501040646956458,1.7700669047724427,1.7700669047724427,23.528787792670716,3600000.0,3600000.0,1,,690.0,19665.718046399958,6.75,Under Construction,27.8,Navi Mumbai International Airport (NMIA),4722839.122292794,131.2,Underpriced,1122839.1222927943,31.2,35.9,76.0
11000000,995,2,2,Apartment,Unfurnished,19.2820816,72.86486053,Mira Road,0.7412833822288003,2.802258619565872,7.435536631454244,1.2086606663332262,2.10331565791158,1.5115204609065558,106.3063063063063,12464.308465012984,86.53905914751824,2400000.0,118.19727309778771,57.14055171854729,95.32134580000712,11055.276381909547,False,Mid-Range,0,19.9,13.1,False,11055.276381909547,5500000.0,5500000.0,497.5,1.0,16.213405921671733,6.903747257584598,38.18478618845659,5.986254737394219,15.797436264158874,17.408902193089116,8365000.0,9293570.50167224,598,4375439.653875185,752.5,37993.86225751431,11.11,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),11241115.515759379,102.2,Fairly Priced,241115.51575937867,2.2,7.1,47.3
250000000,4500,6,6,Villa,Furnished,19.00543976,72.82811737,Lower Parel,2.403418368839753,1.4483152976154927,8.440477934993606,0.4608484830064326,0.597647285805233,3.9000559515180857,306.4516129032258,27848.20041788983,89.43226131478895,850000.0,156.93552153003046,74.07555429602209,116.26587690650112,55555.55555555556,False,Luxury,1,29.2,29.6,False,55555.555555555555,41666666.666666664,41666666.666666664,750.0,1.0,19.33697147982652,8.412054873292933,7.3399772661143725,2.4840810372998576,2.4840810372998576,11.203903418162168,72500000.0,97789024.3902439,41,81804648.02824098,1400.0,33029.89769751468,4.99,Completed,27.5,Mumbai Coastal Road (South),247487843.2984756,99.0,Fairly Priced,-2512156.7015244067,-1.0,1.3,51.3
13000000,520,1,2,Apartment,Unfurnished,19.05130196,72.89044952,Chembur,1.8442221431216343,1.5813172722842863,9.244722224423452,0.0313682196534506,4.720586808075882,11.291743380095756,162.5668449197861,19302.6443731166,89.86361499675436,2100000.0,137.13428092235222,64.2442712003275,98.71897176040824,25000.0,False,Premium,1,66.4,10.8,False,25000.0,13000000.0,6500000.0,520.0,0.5,16.380459992348886,6.255750041753367,13.678437954612528,5.292619800104737,2.6376316190130407,4.161133388270633,18400000.0,28266655.789473683,171,30541086.434238162,884.0,7112.787736398514,2.69,Under Construction,23.6,Mumbai Metro Line 3 (Colaba-Bandra-SEEPZ),11588710.312350448,89.1,Above Market,-1411289.6876495518,-10.9,6.9,71.7
8000000,1100,2,2,Apartment,Unfurnished,18.97244644,73.02898407,Sector 19 Ulwe,4.148347373686876,0.3721186523632493,14.593075286108876,0.6676719083965748,0.8645889415272976,5.839981254862823,215.3846153846154,1857.090627341772,84.69073688525658,520000.0,115.59756803225092,51.39829733954329,100.7994097716062,7272.727272727273,False,Mid-Range,0,31.7,0.0,False,7272.727272727273,4000000.0,4000000.0,550.0,1.0,15.894952224644102,7.00397413672268,20.6689444691309,9.496348129914589,9.496348129914589,17.90749041018582,8000000.0,8000000.0,1,,1100.0,22735.838916043987,5.74,Under Construction,30.8,Navi Mumbai Metro Line 1 (Belapur-Pendhar),9842838.96605959,123.0,Underpriced,1842838.9660595898,23.0,15.8,74.7
14000000,700,2,2,Apartment,Semi-Furnished,19.1125145,72.9313736,Vikhroli,4.768442281643913,1.8894702919262327,5.522922706589434,0.3545440312125497,1.3612531346261945,6.613092906829622,162.5668449197861,22938.41230244537,90.7263903062994,2100000.0,129.87808951105814,69.91369669931153,114.22612377849572,20000.0,False,Premium,1,23.3,-9.1,False,20000.0,7000000.0,7000000.0,350.0,1.0,16.454567959008102,6.55250788703459,21.68876248823277,8.243902687662553,7.037340266131565,3.777985567770251,14900000.0,20946190.944055945,143,16464591.481889492,718.0,15182.133741762938,1.91,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),14244875.94723159,101.7,Fairly Priced,244875.94723159075,1.7,3.6,73.9
35000000,1840,3,4,Apartment,Semi-Furnished,19.13938904,72.93170929,Kanjurmarg,2.717171073478954,1.0581797901881238,5.5347082962836085,0.0882882560010359,1.2415805794814236,4.976258362627148,162.5668449197861,20938.70072021515,90.79635231585102,2100000.0,148.6716453073548,61.65357453469599,101.69424156950764,19021.739130434784,False,Luxury,1,54.2,1.4,False,19021.739130434784,11666666.666666666,8750000.0,613.3333333333334,0.75,17.370858648025116,7.518064181233078,24.388712785046813,6.943452940075666,6.943452940075666,6.387048789413457,14696500.0,16674217.134328358,67,7009035.021807035,835.0,44875.23152448614,4.21,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),38989573.797161475,111.4,Below Market,3989573.797161475,11.4,10.3,74.1
3800000,640,1,1,Apartment,Unfurnished,19.2655468,73.13796997,Kalyan,1.511658166931947,3.081922108841724,9.268208526694046,1.357485318661299,0.9983158000857192,5.228222490744344,106.3063063063063,10650.706055898694,86.90106370779979,2400000.0,138.02633077708543,57.39205481880161,94.3820939142166,5937.5,False,Budget,0,14.3,-17.8,False,5937.5,3800000.0,3800000.0,640.0,1.0,15.150511887854474,6.46302945692067,48.187361587392694,19.196516965409902,2.4430514543671844,31.274171821865437,5875000.0,6701343.94090909,220,3136604.888344277,850.0,30839.911415931325,26.99,Under Construction,31.8,Virar-Alibaug Multimodal Corridor,4513684.237792702,118.8,Underpriced,713684.2377927024,18.8,10.5,58.4
6500000,690,1,1,Apartment,Unfurnished,18.98498917,73.02687836,Ulwe,4.585719755101057,0.3106680593193685,14.816007071663208,0.4785439010281436,0.5888857005535242,5.675184275701673,215.3846153846154,1859.3766360449065,84.4061568263682,520000.0,132.83796651145894,56.98027661716495,92.33629864997653,9420.289855072464,False,Budget,1,41.1,8.4,False,9420.289855072464,6500000.0,6500000.0,690.0,1.0,15.687312888712007,6.53813982376767,20.743262253680847,9.541022909570183,9.541022909570183,16.785129240428528,7500000.0,8626412.528089888,89,4120158.6657616287,1000.0,14312.850955039785,4.45,Under Construction,30.8,Navi Mumbai Metro Line 1 (Belapur-Pendhar),6128111.368572282,94.3,Above Market,-371888.6314277183,-5.7,15.5,70.2
22500000,1000,2,2,Apartment,Semi-Furnished,19.00835991,73.0337677,Belapur,2.5635476311663017,1.0698820172794767,14.075296577277909,1.6158983767674138,2.0457952133735926,5.18741791688637,215.3846153846154,1729.5856976894445,83.68175693757071,520000.0,112.36317685664557,60.91197896169669,87.78520176925986,22500.0,False,Luxury,0,11.9,44.6,False,22500.0,11250000.0,11250000.0,500.0,1.0,16.929025911619092,6.90875477931522,22.1985898290155,8.41419348553681,9.052333655581693,15.76279548283729,30000000.0,28155886.555555556,9,6040000.835167722,1723.0,22198.5898290155,1.75,Under Construction,30.8,Navi Mumbai Metro Line 1 (Belapur-Pendhar),18234908.201111548,81.0,Overpriced,-4265091.798888452,-19.0,2.0,69.7
23100000,1232,2,3,Apartment,Semi-Furnished,19.13938904,72.93170929,Kanjurmarg,2.717171073478954,1.0581797901881238,5.5347082962836085,0.0882882560010359,1.2415805794814236,4.976258362627148,162.5668449197861,23355.15108708573,89.72620146180853,2100000.0,139.9557798290465,59.17957429949189,104.33965498256588,18750.0,False,Luxury,1,54.2,0.0,False,18750.0,11550000.0,7700000.0,616.0,0.6666666666666666,16.955343218782065,7.117205503164344,24.388712785046813,6.943452940075666,6.943452940075666,6.387048789413457,14696500.0,16674217.134328358,67,7009035.021807035,835.0,30046.894151177676,4.21,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),22556438.081678662,97.6,Fairly Priced,-543561.9183213376,-2.4,10.4,71.5
87500000,2100,3,4,Apartment,Semi-Furnished,19.01788139,72.82952881,Prabhadevi,1.7937890485946355,2.559091287857133,7.636074496366842,0.8678815567988271,1.7419252329047474,5.290811877469534,306.4516129032258,29663.65104464361,92.15020735861005,850000.0,143.03784920225527,70.1119192074102,116.15024543286064,41666.66666666666,False,Luxury,0,14.0,-13.2,False,41666.666666666664,29166666.666666668,21875000.0,700.0,0.75,18.287149362756413,7.650168700845001,8.704927640063332,1.9207909700641737,1.9207909700641737,9.862317080992524,65000000.0,84004000.0,25,56818992.423308596,1350.0,18280.348044132996,4.78,Under Construction,25.8,Mumbai-Ahmedabad High Speed Rail (Bullet Train),122347793.78312685,139.8,Underpriced,34847793.783126846,39.8,0.9,79.3
15500000,720,2,2,Apartment,Semi-Furnished,19.22182274,72.84246826,Borivali,3.009261830768397,2.0247001726985885,8.264121821335046,1.0574642806087915,3.145222509998068,3.470815492248349,162.5668449197861,18669.541627998056,91.03181521676014,2100000.0,152.9748762252939,65.56526736567905,111.57111849538656,21527.777777777777,False,Premium,0,10.5,0.9,False,21527.777777777777,7750000.0,7750000.0,360.0,1.0,16.5563506464056,6.580639137284949,31.368046122301685,1.6836518244270398,14.546325959460985,10.32093831068322,16150000.0,22296926.05102041,196,17729875.81262337,855.0,22584.993208057214,4.04,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),16534821.844001401,106.7,Below Market,1034821.8440014012,6.7,1.8,53.3
21200000,1088,2,1,Apartment,Semi-Furnished,19.12534142,72.92935181,Kanjurmarg,4.226539658036996,1.4436114484750415,5.552453502412817,1.0975348989329532,0.9187224121272296,5.511198899575888,162.5668449197861,20993.436095299738,88.31175456818987,2100000.0,125.31291136544412,70.52162236223542,113.5010800693139,19485.29411764706,False,Luxury,0,16.1,3.9,False,19485.29411764706,10600000.0,21200000.0,544.0,2.0,16.86951178681205,6.9930151229329605,22.868627834726983,8.318331245699722,7.870295719990375,4.8627266913128455,14696500.0,16674217.134328358,67,7009035.021807035,835.0,24881.067084182956,2.72,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),18334802.98106823,86.5,Above Market,-2865197.018931769,-13.5,2.9,70.5
14000000,1450,3,3,Apartment,Semi-Furnished,19.28332329,72.88627625,Mira Road,2.96692383504073,1.699290927574327,5.622954705868661,0.5787514608096331,2.6526502105321943,3.330684624366875,106.3063063063063,11691.74638253554,89.78057891608567,2400000.0,110.7268708220376,52.124941219851365,102.7774829963008,9655.172413793103,False,Premium,0,17.3,-1.3,False,9655.172413793103,4666666.666666667,4666666.666666667,483.3333333333333,1.0,16.454567959008102,7.280008252884188,38.568788977554,6.811452839489741,14.32670618983012,18.26273632848939,8365000.0,9293570.50167224,598,4375439.653875185,752.5,55924.7440174533,12.04,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),15289755.071214912,109.2,Below Market,1289755.0712149125,9.2,6.4,48.0
12500000,1145,2,2,Apartment,Semi-Furnished,19.29389954,72.87640381,Mira Road,2.474321566519019,1.0310103006173867,7.173895042670686,1.2101482076817112,2.267575666116604,2.1198026045125293,106.3063063063063,10559.78085584512,89.44455804021268,2400000.0,121.77826482387434,55.55571596037487,102.96508948263092,10917.03056768559,False,Premium,0,16.1,11.6,False,10917.03056768559,6250000.0,6250000.0,572.5,1.0,16.341239282272525,7.044032897274685,39.60789997736459,7.52843210592397,15.894031785104346,19.031572423887678,8365000.0,9293570.50167224,598,4375439.653875185,752.5,45351.04547408246,12.73,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),11113829.035280906,88.9,Above Market,-1386170.9647190943,-11.1,5.5,43.7
10700000,600,2,2,Apartment,Unfurnished,19.15219307,72.93430328,Bhandup,1.4426444183152023,0.9518960589342212,4.596092258515303,0.935940636688491,1.8507706523149927,4.946376697310531,162.5668449197861,22742.665894087128,89.15446173482869,2100000.0,138.45005079810787,65.97307654358886,111.35717499757314,17833.333333333332,False,Mid-Range,0,19.8,22.3,False,17833.333333333332,5350000.0,5350000.0,300.0,1.0,16.185754392890075,6.398594934535208,25.799459205331466,5.747637261838571,5.747637261838571,7.812405703227067,8550000.0,11075400.0,62,5247814.437942901,600.0,15479.67552319888,3.83,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),10781640.621319082,100.8,Fairly Priced,81640.62131908163,0.8,4.0,71.6
24000000,650,2,2,Apartment,Semi-Furnished,19.16032028,72.83880615,Goregaon,2.521629250633935,1.528832955499821,5.569064896156178,0.5360119095329359,3.0309226399933227,3.429392508245969,162.5668449197861,24031.624063384155,90.02043939739258,2100000.0,132.11866692178333,68.81684291286373,104.65476578506212,36923.07692307692,False,Luxury,0,18.6,80.8,False,36923.07692307692,12000000.0,12000000.0,325.0,1.0,16.993564429978885,6.478509642208569,24.523198468328772,4.59416626982508,10.645702579463492,3.7865104739617403,15800000.0,19286897.29100529,189,17271593.94758082,800.0,15940.079004413701,2.77,Completed,29.6,Mumbai Metro Line 7 (Dahisar E-Andheri E),15292997.713532247,63.7,Overpriced,-8707002.286467753,-36.3,1.4,46.1
20500000,920,2,2,Apartment,Unfurnished,19.1829567,72.83725739,Malad,1.7126140592186403,3.044949437776452,7.924662123189088,0.9182880795753467,0.9890231698248788,1.153079503465949,162.5668449197861,22092.27970022561,87.91029078868849,2100000.0,148.84829614931698,69.08849943597141,101.28260190170325,22282.60869565217,False,Premium,0,21.5,20.4,False,22282.608695652172,10250000.0,10250000.0,460.0,1.0,16.835935492889124,6.825460036255307,27.03842225824762,5.491178313248417,13.045353677163067,6.0310383279937,15500000.0,18181731.137724552,167,13519048.243509963,845.0,24875.348477587813,0.36,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),21064728.815571122,102.8,Fairly Priced,564728.8155711219,2.8,3.0,55.2
19500000,1517,3,3,Apartment,Unfurnished,19.26863289,72.87618256,Mira Road,2.2452510023055616,1.901257332798812,5.746166206645487,0.964261223316861,2.3057383413461503,3.421287505348917,106.3063063063063,10127.80183052056,86.54203349577894,2400000.0,136.04417179009053,56.790048403738666,91.05619121618729,12854.317732366511,False,Premium,0,13.5,31.5,False,12854.317732366513,6500000.0,6500000.0,505.6666666666667,1.0,16.785925074816024,7.325148957955575,36.8135568489896,4.878628230317194,13.913972987602314,16.39263119534184,8365000.0,9293570.50167224,598,4375439.653875185,752.5,55846.16573991722,10.11,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),18047707.31332946,92.6,Above Market,-1452292.6866705418,-7.4,4.1,46.3
14500000,1064,2,2,Apartment,Unfurnished,19.26863289,72.87618256,Mira Road,2.2452510023055616,1.901257332798812,5.746166206645487,0.964261223316861,2.3057383413461503,3.421287505348917,106.3063063063063,11705.71646563043,88.04738650721737,2400000.0,118.63538760049543,63.187957160891344,97.06342246759966,13627.81954887218,False,Premium,0,13.5,39.4,False,13627.819548872181,7250000.0,7250000.0,532.0,1.0,16.489659276356317,6.970730078143525,36.8135568489896,4.878628230317194,13.913972987602314,16.39263119534184,8365000.0,9293570.50167224,598,4375439.653875185,752.5,39169.62448732493,10.11,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),12716829.01207536,87.7,Above Market,-1783170.9879246391,-12.3,3.8,45.3
8500000,384,1,2,Apartment,Semi-Furnished,19.11116409,72.9324646,Vikhroli,4.667513464522137,1.7017729489931177,5.453204973176067,0.3150563157466375,1.5480103991684089,6.800608141307179,162.5668449197861,19002.90743265781,90.3745744831407,2100000.0,127.853250347652,67.7273041434203,107.8316661616449,22135.416666666668,False,Mid-Range,1,24.9,0.6,False,22135.416666666668,8500000.0,4250000.0,384.0,0.5,15.955576839107596,5.953243334287785,21.609790598232827,8.07185563710431,7.034157765301548,3.739592111636505,14900000.0,20946190.944055945,143,16464591.481889492,718.0,8298.159589721407,1.96,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),8730047.603903512,102.7,Fairly Priced,230047.60390351154,2.7,3.4,74.1
14500000,599,2,2,Apartment,Semi-Furnished,19.11420059,72.93579865,Vikhroli,4.294069539769856,1.767859537950028,5.02594198803911,0.1720909811168129,1.6349735513489667,6.820361270827148,162.5668449197861,22636.569619952417,89.41873335109624,2100000.0,123.04152844763078,56.59500151814839,112.09092195063214,24207.01168614357,False,Premium,1,35.2,10.0,False,24207.01168614357,7250000.0,7250000.0,299.5,1.0,16.489659276356317,6.396929655216146,22.073290350730144,7.934371580779537,7.5178536594024425,4.225210737808775,14900000.0,20946190.944055945,143,16464591.481889492,718.0,13221.900920087355,2.17,Under Construction,31.8,Virar-Alibaug Multimodal Corridor,10743819.845713094,74.1,Overpriced,-3756180.154286906,-25.9,4.7,68.0
4900000,550,1,2,Apartment,Unfurnished,19.27271271,72.86998749,Mira Road,1.4529469829314052,2.6724223325685483,6.514124642885391,1.3874879580511896,3.043869030106404,2.6750065267019334,106.3063063063063,11650.50900781918,86.10659872455625,2400000.0,118.56347993017914,53.86180421135641,107.8106675985361,8909.09090909091,False,Budget,0,11.6,-8.9,False,8909.09090909091,4900000.0,2450000.0,550.0,0.5,15.404745967162468,6.311734809152915,37.19513104281782,5.078201765028125,14.70215591427291,16.58542362866612,8365000.0,9293570.50167224,598,4375439.653875185,752.5,20457.3220735498,10.28,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),6598841.218359755,134.7,Underpriced,1698841.2183597554,34.7,5.8,54.0
139500000,1850,4,4,Apartment,Unfurnished,18.98231506,72.82756805,Mahalaxmi,4.256000822256411,2.137811258621817,7.194388607846393,0.6231856264933874,2.3184494254938284,1.3372432838798962,306.4516129032258,27605.163188135622,89.4263355071552,850000.0,137.07443911442542,63.37005085470084,112.39363984107726,75405.4054054054,True,Luxury,0,18.3,62.2,False,75405.4054054054,34875000.0,34875000.0,462.5,1.0,18.753575166394153,7.523481312573497,4.800484365614064,4.482583920286343,4.482583920286343,13.60870236991827,58500000.0,74250000.0,14,38388695.251036115,1402.5,8880.89607638602,2.75,Completed,27.5,Mumbai Coastal Road (South),131713264.57631148,94.4,Above Market,-7786735.423688516,-5.6,0.3,52.0
17000000,780,2,2,Apartment,Semi-Furnished,19.20178032,72.82021332,Malad,2.049859633751789,0.9822199217228113,6.553104132645761,1.1315417335821112,0.6480988135477314,2.8423940167502075,162.5668449197861,18320.201855274023,89.01597534843151,2100000.0,136.28960427449636,59.05435118139954,106.6293923406078,21794.8717948718,False,Premium,0,24.2,17.7,False,21794.871794871793,8500000.0,8500000.0,390.0,1.0,16.648723960844016,6.660575149839686,29.17514656813085,4.868684929231418,15.65209530197424,7.754137786767825,15500000.0,18181731.137724552,167,13519048.243509963,845.0,22756.61432314206,2.41,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),15555747.271276658,91.5,Above Market,-1444252.7287233416,-8.5,3.8,51.6
9500000,1000,2,2,Apartment,Semi-Furnished,19.29729271,72.8694458,Mira Road,2.283035737747462,1.3476979469874513,7.974074224641114,1.5665025474642915,1.4808763096235984,1.4681422387158034,106.3063063063063,12082.385212835408,89.9718612915751,2400000.0,133.19675719945303,60.68296410774488,98.33524357484043,9500.0,False,Mid-Range,0,16.6,-2.8,False,9500.0,4750000.0,4750000.0,500.0,1.0,16.066802461833923,6.90875477931522,39.91103925950646,7.732666164007929,16.66064801022284,19.167274149084143,8365000.0,9293570.50167224,598,4375439.653875185,752.5,39911.03925950646,12.86,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),10177365.926849218,107.1,Below Market,677365.9268492181,7.1,6.6,47.0
42000000,950,2,2,Apartment,Unfurnished,19.02876663,72.84602356,Matunga,2.561252668670818,2.138710211416896,7.23171807394881,0.5641999817997907,1.2198044481997337,6.834979208986041,306.4516129032258,28037.417206289538,92.94283529485276,850000.0,158.22483889604197,65.5218546364813,109.0220492424155,44210.52631578947,False,Luxury,0,18.8,3.7,False,44210.52631578947,21000000.0,21000000.0,475.0,1.0,17.553180200057167,6.85751406254539,9.954329090786434,1.2336496133375792,1.2336496133375792,8.159466586101242,42750000.0,59970705.0,20,33905815.250724904,1145.0,9456.612636247111,3.64,Under Construction,25.8,Mumbai-Ahmedabad High Speed Rail (Bullet Train),37907213.987568215,90.3,Above Market,-4092786.0124317855,-9.7,1.1,70.9
16400000,1050,2,2,Apartment,Unfurnished,19.04333687,72.89526367,Chembur,2.033271598972201,0.7044083899170005,10.07648085835841,1.0126069963873474,3.8579052131492535,10.933402365559235,162.5668449197861,22655.46652144091,89.30738682933573,2100000.0,143.31470605663426,58.76004489049339,108.75279368088592,15619.047619047618,False,Premium,0,16.2,-30.7,False,15619.047619047618,8200000.0,8200000.0,525.0,1.0,16.612791953770035,6.957497370876951,13.115969010557857,5.740724393946507,3.6561927623974504,4.975694605347613,18400000.0,28266655.789473683,171,30541086.434238162,884.0,13771.76746108575,3.6,Under Construction,23.6,Mumbai Metro Line 3 (Colaba-Bandra-SEEPZ),21047366.548197635,128.3,Underpriced,4647366.5481976345,28.3,4.0,78.3
30500000,985,2,2,Apartment,Unfurnished,19.17182732,72.87014008,Goregaon,1.271072472823626,2.7793491083672044,5.90919825949026,1.0676415773107564,1.4113064308739691,2.599669927815472,162.5668449197861,23065.235954808424,88.97034462123816,2100000.0,152.03723989186213,69.3293816768686,112.51968097734348,30964.46700507614,False,Luxury,0,16.8,51.7,False,30964.46700507614,15250000.0,15250000.0,492.5,1.0,17.233237274364523,6.893656354602635,26.05586923453228,6.293494539763136,11.076379755262439,6.272172944303568,15800000.0,19286897.29100529,189,17271593.94758082,800.0,25665.031196014297,2.19,Completed,29.6,Mumbai Metro Line 7 (Dahisar E-Andheri E),16227500.883374978,53.2,Overpriced,-14272499.116625022,-46.8,1.8,44.6
11500000,522,1,2,Apartment,Semi-Furnished,19.21243286,72.83698273,Kandivali,2.5839266569998256,2.22763233173366,7.842648202146957,1.368350429664034,2.341356253567669,2.5480613213472982,162.5668449197861,21373.02121150451,88.45815217556448,2100000.0,141.60335333526984,63.91649219036462,112.32369568564796,22030.65134099617,False,Mid-Range,0,10.7,11.6,False,22030.65134099617,11500000.0,5750000.0,522.0,0.5,16.257857680289998,6.259581464064923,30.315791309927732,2.7564687331205056,14.86031978635718,9.16869089887691,15000000.0,17766811.197492164,319,11252444.426703904,758.0,15824.843063782277,2.94,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),9908493.903233014,86.2,Above Market,-1591506.096766986,-13.8,1.8,50.2
6787000,912,2,2,Apartment,Semi-Furnished,19.2071991,73.10910034,Dombivali,3.056492214668867,2.142905422675609,9.432287901114618,0.664183445892701,4.467600198519139,3.321753893551557,106.3063063063063,10049.643329778524,89.99448884108885,2400000.0,133.61389632026203,61.4937640453069,96.94307450502131,7441.88596491228,False,Budget,0,13.1,5.0,False,7441.8859649122805,3393500.0,3393500.0,456.0,1.0,15.730519723026388,6.816735880594968,41.361758735241885,14.205581493819762,4.914877093452136,24.99491013550182,5000000.0,5936391.36,100,3403302.626662042,722.0,37721.9239665406,20.53,Under Construction,31.8,Virar-Alibaug Multimodal Corridor,6364118.516631851,93.8,Above Market,-422881.483368149,-6.2,6.8,58.4
3995000,550,1,2,Apartment,Unfurnished,19.2071991,73.10910034,Dombivali,3.056492214668867,2.142905422675609,9.432287901114618,0.664183445892701,4.467600198519139,3.321753893551557,106.3063063063063,10111.901675406863,87.6767073859487,2400000.0,132.92080770735677,54.400898633561845,100.84351091283784,7263.636363636364,False,Budget,0,13.1,2.5,False,7263.636363636364,3995000.0,1997500.0,550.0,0.5,15.200554387495371,6.311734809152915,41.361758735241885,14.205581493819762,4.914877093452136,24.99491013550182,5000000.0,5936391.36,100,3403302.626662042,722.0,22748.967304383037,20.53,Under Construction,31.8,Virar-Alibaug Multimodal Corridor,3332238.8572851717,83.4,Overpriced,-662761.1427148283,-16.6,7.0,56.5
13000000,749,2,2,Apartment,Unfurnished,19.2238369,72.99047852,Thane,2.81587309955299,1.2231758060731177,3.098394046297942,1.2525000049149264,3.2778128363370147,10.150942751714329,106.3063063063063,11463.407551762,87.90206829951788,2400000.0,125.4293937705484,58.34993560352588,94.73904331747588,17356.475300400532,False,Premium,0,12.0,25.6,False,17356.475300400532,6500000.0,6500000.0,374.5,1.0,16.380459992348886,6.620073206530356,35.535134472468215,4.484345152025215,4.484345152025215,17.550949336090095,12100000.0,14701681.963855421,581,11855946.840707226,900.0,26615.815719878694,11.6,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),12677226.072953563,97.5,Fairly Priced,-322773.9270464368,-2.5,2.8,65.4
95000000,1950,3,2,Apartment,Semi-Furnished,19.01933098,72.85665131,Dadar,3.0620969943418297,0.6282779834631687,8.722452996563595,0.4507796027269741,0.8286026156379619,6.347771882947359,306.4516129032258,25263.16788173512,89.70864465775367,850000.0,150.52654152949682,62.55870061742853,108.15899978094735,48717.94871794872,False,Luxury,1,31.0,6.6,False,48717.94871794872,31666666.666666668,47500000.0,650.0,1.5,18.36938746009113,7.576097340623111,9.118820038655787,0.9459396973274738,0.9459396973274738,8.574048480333229,50000000.0,55233333.37037037,27,28870773.028960336,950.0,17781.699075378787,5.0,Under Construction,23.6,Mumbai Metro Line 3 (Colaba-Bandra-SEEPZ),87976228.4692004,92.6,Above Market,-7023771.5307995975,-7.4,1.7,70.7
55000000,1020,2,2,Apartment,Unfurnished,18.91588402,72.82678986,Agasan Village,1.912629181034563,2.0682595226742064,5.815864074929392,1.5057856175136086,0.8368562627688076,1.4472766312254584,143.81270903010034,1219.499989252221,80.5457594696307,550000.0,123.79582497882642,47.7376391140841,94.65035595233628,53921.56862745098,False,Luxury,0,19.6,0.0,False,53921.56862745098,27500000.0,27500000.0,510.0,1.0,17.822843761378564,6.928537818164665,2.8127215970335824,2.8127215970335824,2.1482721773835705,20.454476131596376,55000000.0,55000000.0,1,,1020.0,2868.976028974254,5.63,Completed,27.5,Mumbai Coastal Road (South),47265636.984273955,85.9,Above Market,-7734363.015726045,-14.1,0.9,48.4
